roi,neuron_count
RUB(R),152
LOP_L_col_02_11,152
LOP_L_col_34_36,151
LOP_L_col_27_38,151
LOP_R_col_16_03,151
LOP_R_col_03_12,150
LOP_L_col_32_34,149
LOP_R_col_09_26,149
LOP_R_col_12_02,149
RUB(L),148
LOP_R_col_18_04,148
LOP_R_col_01_07,146
LOP_R_col_02_06,146
LOP_L_col_09_21,144
LOP_L_col_01_08,142
LOP_R_col_29_39,142
LOP_L_col_06_02,140
LOP_R_col_03_05,140
LOP_L_col_21_06,139
AB(L),137
LOP_R_col_01_10,137
LO_L_col_34_37,137
LOP_R_col_36_31,136
LOP_R_col_02_07,136
LO_R_col_36_35,135
LOP_L_col_18_04,135
LOP_R_col_08_01,135
ME_L_col_25_38,134
LOP_R_col_27_37,133
LOP_L_col_07_02,132
LOP_L_col_01_07,130
LOP_R_col_05_19,129
LOP_L_col_33_20,125
LOP_R_col_36_33,125
LOP_R_col_17_04,123
LOP_R_col_19_04,121
LOP_L_col_01_10,119
LOP_R_col_12_01,116
LOP_R_col_02_12,114
LOP_R_col_06_21,113
LOP_R_col_27_38,111
LOP_L_col_25_10,110
LOP_R_col_11_28,109
LOP_L_col_34_22,108
LOP_L_col_03_13,107
LO_L_col_36_34,106
LOP_L_col_28_13,105
LOP_R_col_23_08,104
LOP_R_col_21_06,102
LOP_L_col_03_15,102
LOP_L_col_07_23,101
LOP_L_col_02_06,94
LOP_L_col_31_17,91
LOP_R_col_21_36,91
LOP_L_col_31_16,89
LOP_R_col_06_01,88
LOP_R_col_24_37,85
LOP_R_col_27_12,82
LOP_R_col_02_11,74
LOP_L_col_09_28,64
CRN,64
LOP_R_col_15_02,63
LOP_L_col_22_36,60
LOP_R_col_29_14,55
LOP_L_col_29_14,54
LOP_R_col_02_05,53
LOP_L_col_25_38,28
CV,27
CV-unspecified,27
LOP_R_col_07_22,18
LOP_L_col_13_31,15
CvN(L),10
CvN(R),8
AbN4(R),0
AbNT(L),0
AbNT(R),0
VProN(L),0
VProN(R),0
Ov(L),0
ADMN(L),0
PDMN(L),0
ADMN(R),0
DProN(R),0
Ov(R),0
AbN2(L),0
AbN2(R),0
AbN3(L),0
AbN3(R),0
AbN4(L),0
LTct,0
MesoAN(R),0
MesoLN(R),0
MesoLN(L),0
ProAN(L),0
DMetaN(L),0
MetaLN(R),0
MetaLN(L),0
IntTct,0
ProAN(R),0
MesoAN(L),0
ProCN(R),0
ProLN(L),0
ProCN(L),0
AbN1(R),0
ProLN(R),0
AbN1(L),0
PDMN(R),0
PrN(R),0
PrN(L),0
DMetaN(R),0
DProN(L),0
